restaurant_name,id,attributes
Rules & Regs,Vf_vqtytl6RRV5_3w84JsA,Staff wears masks
Taquerias Arandinas,krplIjw6abcMLTaYTOB96Q,Health Score
Taquerias Arandinas,krplIjw6abcMLTaYTOB96Q,Offers Takeout
Tres Marias Tacos,rpDEUAvEJZ0qhgTNt4wNgg,Offers Takeout
Tres Marias Tacos,rpDEUAvEJZ0qhgTNt4wNgg,Private Lot Parking
Tres Marias Tacos,rpDEUAvEJZ0qhgTNt4wNgg,Women-owned
Cosmic Taco,iJ61DnPmxt1NfAzC8mlupw,Offers Delivery
Cosmic Taco,iJ61DnPmxt1NfAzC8mlupw,Offers Takeout
Cosmic Taco,iJ61DnPmxt1NfAzC8mlupw,Vegan Options
Taqueria 7 Estrellas,oEk10ghOeknPKvjrSxaMzg,Health Score
Taqueria 7 Estrellas,oEk10ghOeknPKvjrSxaMzg,Offers Delivery
Taqueria 7 Estrellas,oEk10ghOeknPKvjrSxaMzg,Offers Takeout
La Sabroza,qYSzpsDSp2CLU0MIbWBGbw,Offers Takeout
Greens 'n Grill,npssmgSepCDpcUWpnOGeWA,Offers Delivery
Greens 'n Grill,npssmgSepCDpcUWpnOGeWA,Offers Takeout
Chipotle Mexican Grill,AqMLBFurm1kRs-k1PyCTpg,Health Score
Chipotle Mexican Grill,AqMLBFurm1kRs-k1PyCTpg,Offers Delivery
Los Danzantes ATX,fhyEL_tf7xCXgWWZ-Zbdcg,Offers Takeout
Los Danzantes ATX,fhyEL_tf7xCXgWWZ-Zbdcg,All staff fully vaccinated
El Agazajo’s,ak3kpcJGK2afcJYAtbX2qw,Offers Delivery
El Agazajo’s,ak3kpcJGK2afcJYAtbX2qw,Offers Takeout
El Agazajo’s,ak3kpcJGK2afcJYAtbX2qw,Masks required
El Agazajo’s,ak3kpcJGK2afcJYAtbX2qw,Staff wears masks
Frida’s Cocina,t9vAmsHv-l8j_20bGcEblA,Offers Delivery
Frida’s Cocina,t9vAmsHv-l8j_20bGcEblA,Offers Takeout
Frida’s Cocina,t9vAmsHv-l8j_20bGcEblA,All staff fully vaccinated
Don Juan,s_F-1UMPqR6LoWB2XmPyaQ,Health Score
Don Juan,s_F-1UMPqR6LoWB2XmPyaQ,Offers Takeout
Asadas Grill,pxuYf1niSo7IvJOUmbC1_A,Takes Reservations
Asadas Grill,pxuYf1niSo7IvJOUmbC1_A,Offers Delivery
Asadas Grill,pxuYf1niSo7IvJOUmbC1_A,Offers Takeout
Asadas Grill,pxuYf1niSo7IvJOUmbC1_A,Masks required
Bomb Tacos,sPr8yu7F1PVFDiPDhTb1fg,Offers Takeout
Bomb Tacos,sPr8yu7F1PVFDiPDhTb1fg,Vegan Options
Bomb Tacos,sPr8yu7F1PVFDiPDhTb1fg,Accepts Credit Cards
Casa Moreno's,PYkrkSvt0hTD4a9_yclgcg,Health Score
Casa Moreno's,PYkrkSvt0hTD4a9_yclgcg,Offers Delivery
Casa Moreno's,PYkrkSvt0hTD4a9_yclgcg,Offers Takeout
Taqueria Jefes,UyYQR6KG2-XEWcuUBsT97Q,Offers Takeout
Taco Shack,SGJMavbdxy4yuiYl_w1waA,Health Score
Taco Shack,SGJMavbdxy4yuiYl_w1waA,Offers Takeout
El Pollo Regio,PLWKRaadW8g1YFUG22_vDw,Offers Takeout
El Pollo Regio,PLWKRaadW8g1YFUG22_vDw,Accepts Credit Cards
Lolita La Tampiqueña,YArn8seLr3LJmGewVH1NyQ,Offers Delivery
Lolita La Tampiqueña,YArn8seLr3LJmGewVH1NyQ,Offers Takeout
Lolita La Tampiqueña,YArn8seLr3LJmGewVH1NyQ,Accepts Credit Cards
Salsa Limón,TOG67e9pFlKD7A7XC5sEfg,Health Score
Salsa Limón,TOG67e9pFlKD7A7XC5sEfg,Offers Takeout
Salsa Limón,TOG67e9pFlKD7A7XC5sEfg,Staff wears masks
El Pollo Rico,CSnVkP0L1rr7LoyJ9LYA4g,Health Score
El Pollo Rico,CSnVkP0L1rr7LoyJ9LYA4g,Offers Delivery
El Pollo Rico,CSnVkP0L1rr7LoyJ9LYA4g,Offers Takeout
El Rinconcito Del Sabor,jjjTpGGOnNZgaclRJZtp2w,Health Score
El Rinconcito Del Sabor,jjjTpGGOnNZgaclRJZtp2w,Offers Takeout
El Pollo Rico,yXgkDmJf4_r7HwvplFaklg,Offers Takeout
El Pollo Rico,yXgkDmJf4_r7HwvplFaklg,Classy
El Pollo Rico,yXgkDmJf4_r7HwvplFaklg,Good For Kids
Aguilera's Mexican Restaurant,YIkzoQqUCoyc4kASKPqAFA,Health Score
Aguilera's Mexican Restaurant,YIkzoQqUCoyc4kASKPqAFA,Offers Delivery
Aguilera's Mexican Restaurant,YIkzoQqUCoyc4kASKPqAFA,Offers Takeout
Tortas El Guero,TtyX84Ghb11jIbyRbiIQsw,Offers Takeout
Aparicios,LMNJ-ypsoYx-lR2bTzC_lg,Offers Delivery
Aparicios,LMNJ-ypsoYx-lR2bTzC_lg,Many Vegetarian Options
Aparicios,LMNJ-ypsoYx-lR2bTzC_lg,Private Lot Parking
Beto's Mexican Restaurant,hzDAWHacmZQVlfThmx_-iw,Health Score
Beto's Mexican Restaurant,hzDAWHacmZQVlfThmx_-iw,Takes Reservations
Beto's Mexican Restaurant,hzDAWHacmZQVlfThmx_-iw,Offers Takeout
Beto's Mexican Restaurant,hzDAWHacmZQVlfThmx_-iw,Accepts Credit Cards
Chipotle Mexican Grill,4SbOFLH_S7e4tv77nuinCw,Health Score
Chipotle Mexican Grill,4SbOFLH_S7e4tv77nuinCw,Offers Delivery
Chipotle Mexican Grill,4SbOFLH_S7e4tv77nuinCw,Offers Takeout
Chipotle Mexican Grill,9SW2iaxmN3iTf1LyZMTIIg,Health Score
Chipotle Mexican Grill,9SW2iaxmN3iTf1LyZMTIIg,Offers Delivery
Chipotle Mexican Grill,9SW2iaxmN3iTf1LyZMTIIg,Offers Takeout
Birria Queen ,H6TRTjlEy1_GWlcOuZzbHA,Offers Delivery
Birria Queen ,H6TRTjlEy1_GWlcOuZzbHA,Offers Takeout
Chipotle Mexican Grill,X-tmOCfQ4y_c64xjtNN3ug,Health Score
Chipotle Mexican Grill,X-tmOCfQ4y_c64xjtNN3ug,Offers Delivery
Chipotle Mexican Grill,X-tmOCfQ4y_c64xjtNN3ug,Offers Takeout
Taco Shack,WOAUHpYxc4Ga9AuFqAqxrQ,Health Score
Taco Shack,WOAUHpYxc4Ga9AuFqAqxrQ,Offers Takeout
Taqueria los Regios,Eb0c_i44W9M-C4NAWNTqDQ,Offers Delivery
Taqueria los Regios,Eb0c_i44W9M-C4NAWNTqDQ,Offers Takeout
Taqueria San Luis,WyX5i_cncgrKwIyEFw0iYA,Offers Takeout
Taqueria San Luis,WyX5i_cncgrKwIyEFw0iYA,Accepts Credit Cards
Texas Sushiko,6NXzlHMBzNVz3BvVe8XhBA,Pescatarian Options
Taqueria Johnny Tacos,ukH-hmXSY2P5m2E-TDcPlg,Offers Takeout
Taqueria La Chilanguita,aPn02TSwZlTXPidY7htAUg,Offers Takeout
Taqueria La Chilanguita,aPn02TSwZlTXPidY7htAUg,Accepts Credit Cards
Taqueria La Chilanguita,aPn02TSwZlTXPidY7htAUg,Classy
El Marisquero Seafood,fmpvRs8PrdZwSh_XeVw2_Q,Offers Takeout
El Marisquero Seafood,fmpvRs8PrdZwSh_XeVw2_Q,Staff wears masks
La Chapala,mQYG4rBs_BAd8DkbgCZTtw,Offers Delivery
La Chapala,mQYG4rBs_BAd8DkbgCZTtw,Offers Takeout
La Chapala,mQYG4rBs_BAd8DkbgCZTtw,Accepts Credit Cards
Sabe,XNYRtYmQYWoTU9Pqp0HBSQ,Health Score
Sabe,XNYRtYmQYWoTU9Pqp0HBSQ,Offers Takeout
Sabe,XNYRtYmQYWoTU9Pqp0HBSQ,Masks required
Sabe,XNYRtYmQYWoTU9Pqp0HBSQ,Accepts Credit Cards
Taco Break,zLJW_Bss7xzV0zqso85ztg,Offers Takeout
Taco Break,zLJW_Bss7xzV0zqso85ztg,Accepts Credit Cards
Taco Break,zLJW_Bss7xzV0zqso85ztg,Outdoor Seating
Taqueria Piedra Grande,2OPx_aBOE_ZOrEhTDkY-DA,Offers Takeout
Taqueria Piedra Grande,2OPx_aBOE_ZOrEhTDkY-DA,Accepts Credit Cards
La Yaquesita Food Truck,cEGWFmiQiwuyWxSpCPE0WQ,Offers Takeout
La Yaquesita Food Truck,cEGWFmiQiwuyWxSpCPE0WQ,Vegan Options
Cilantro's,T55nNWr06T492oDUh0R8bQ,Health Score
Cilantro's,T55nNWr06T492oDUh0R8bQ,Offers Takeout
Chapulín Cantina,uGYPRlATniMBSp7r2wrRXg,Takes Reservations
Chapulín Cantina,uGYPRlATniMBSp7r2wrRXg,Classy
Mí Casa Market,7cp5mXkCn4G6ivKdpPQVbA,Health Score
Mí Casa Market,7cp5mXkCn4G6ivKdpPQVbA,Offers Delivery
Mí Casa Market,7cp5mXkCn4G6ivKdpPQVbA,Vegan Options
El Pollo Rico,PSpqs8oF2cuGQuUU9XiXRg,Health Score
El Pollo Rico,PSpqs8oF2cuGQuUU9XiXRg,Offers Delivery
El Pollo Rico,PSpqs8oF2cuGQuUU9XiXRg,Offers Takeout
Jasmine's Mexican Restaurant,hmmfN3V_NTb9FiTkC7VWXw,TV
Beto’s Restaurant & Bar,EnBgdCvtJ_zQiB77XKCc2g,Offers Takeout
Beto’s Restaurant & Bar,EnBgdCvtJ_zQiB77XKCc2g,Many Vegetarian Options
Beto’s Restaurant & Bar,EnBgdCvtJ_zQiB77XKCc2g,Private Lot Parking
Beto’s Restaurant & Bar,EnBgdCvtJ_zQiB77XKCc2g,TV
Chipotle Mexican Grill,TbeL8UTAX4aIr4jNSbXb3g,Health Score
Chipotle Mexican Grill,TbeL8UTAX4aIr4jNSbXb3g,Offers Delivery
Chipotle Mexican Grill,TbeL8UTAX4aIr4jNSbXb3g,Offers Takeout
Tacos 620,nuUxxMBlTE-wk3_JyfZm-Q,Offers Takeout
Tacos 620,nuUxxMBlTE-wk3_JyfZm-Q,Masks required
Tacos 620,nuUxxMBlTE-wk3_JyfZm-Q,Staff wears masks
Ember Smoke,uD56cagifU_OGe6eBPW16w,All staff fully vaccinated
Ember Smoke,uD56cagifU_OGe6eBPW16w,Staff wears masks
Ember Smoke,uD56cagifU_OGe6eBPW16w,Offers Catering
Fruteria Pekitas,dq578OMMT5GbdqvB7kP5qg,Health Score
Fruteria Pekitas,dq578OMMT5GbdqvB7kP5qg,Offers Takeout
Fruteria Pekitas,dq578OMMT5GbdqvB7kP5qg,Accepts Credit Cards
Chipotle Mexican Grill,rOs79YiornVx-KMyCMwm1g,Health Score
Chipotle Mexican Grill,rOs79YiornVx-KMyCMwm1g,Offers Delivery
Chipotle Mexican Grill,rOs79YiornVx-KMyCMwm1g,Offers Takeout
Rita's Mexican Restaurant,pNnYECOupGZSAxtW-PPQmQ,Offers Takeout
Rita's Mexican Restaurant,pNnYECOupGZSAxtW-PPQmQ,Many Vegetarian Options
Rita's Mexican Restaurant,pNnYECOupGZSAxtW-PPQmQ,Accepts Credit Cards
Taqueria Piedra Grande,4XSH2keAzoTrN_KMQOvvlA,Offers Delivery
Taqueria Piedra Grande,4XSH2keAzoTrN_KMQOvvlA,Offers Takeout
Taqueria Piedra Grande,4XSH2keAzoTrN_KMQOvvlA,Accepts Credit Cards
Taqueria Piedra Grande,4XSH2keAzoTrN_KMQOvvlA,Offers Catering
Taco Shack,UnNDTOGGAIxKfxA2fCAXaA,Health Score
Taco Shack,UnNDTOGGAIxKfxA2fCAXaA,Offers Takeout
Tortilleria La Sabrocita,AUIz0kM9blrKxxf2-LfU_Q,Health Score
Tortilleria La Sabrocita,AUIz0kM9blrKxxf2-LfU_Q,Offers Delivery
Tortilleria La Sabrocita,AUIz0kM9blrKxxf2-LfU_Q,Offers Takeout
Taqueria el Torito,9UsElPIjW7Zqo-2_GUZkXg,Offers Takeout
El Vago Cantina,HbMPlMQom_-TgyWNi0c5Gg,Offers Takeout
Jasmine's Restaurant,cpDff4xvSxgfo_2XK87ThQ,Offers Delivery
Jasmine's Restaurant,cpDff4xvSxgfo_2XK87ThQ,Offers Takeout
Jasmine's Restaurant,cpDff4xvSxgfo_2XK87ThQ,Accepts Credit Cards
Los Pepes,SlVbPk3-OnpuvvYLwdt7fA,Health Score
Los Pepes,SlVbPk3-OnpuvvYLwdt7fA,Offers Takeout
Tacos Doña Rosita,ZGgVJdJ9CUq_5xX0RDow3Q,Offers Takeout
Tacos Doña Rosita,ZGgVJdJ9CUq_5xX0RDow3Q,Accepts Credit Cards
Sopa De Fideo,CXP_w8XFHyg6hlzFfKxBSA,Offers Delivery
Sopa De Fideo,CXP_w8XFHyg6hlzFfKxBSA,Offers Takeout
Sopa De Fideo,CXP_w8XFHyg6hlzFfKxBSA,Masks required
Sopa De Fideo,CXP_w8XFHyg6hlzFfKxBSA,Staff wears masks
Taco Cabana,cC4LmacA51UAjIROpKqQ8A,Health Score
Taco Cabana,cC4LmacA51UAjIROpKqQ8A,Offers Delivery
Taco Cabana,cC4LmacA51UAjIROpKqQ8A,Offers Takeout
Taqueria Los Jr’s,3G_CjEBA2mm6QB6-275kDw,Takes Reservations
Taqueria Los Jr’s,3G_CjEBA2mm6QB6-275kDw,Offers Delivery
Taqueria Los Jr’s,3G_CjEBA2mm6QB6-275kDw,Offers Takeout
Taqueria Los Jr’s,3G_CjEBA2mm6QB6-275kDw,Staff wears masks
La Familia Mexican Market,MQWLzCj9vSjcl3R3v-U-Vg,Health Score
La Familia Mexican Market,MQWLzCj9vSjcl3R3v-U-Vg,Offers Delivery
La Familia Mexican Market,MQWLzCj9vSjcl3R3v-U-Vg,Accepts Credit Cards
La Familia Mexican Market,MQWLzCj9vSjcl3R3v-U-Vg,Private Lot Parking
Marisco Grill,Ejt0AX9GVLQqXn1uFkQLag,Health Score
Marisco Grill,Ejt0AX9GVLQqXn1uFkQLag,Takes Reservations
Marisco Grill,Ejt0AX9GVLQqXn1uFkQLag,Offers Takeout
Soco Bar & Bites,X4FReQm8nmc3sON2aRoY1A,Takes Reservations
Soco Bar & Bites,X4FReQm8nmc3sON2aRoY1A,Offers Takeout
Soco Bar & Bites,X4FReQm8nmc3sON2aRoY1A,Accepts Credit Cards
Mi Lindo Michoacan,zOog0WZuvNCIurbwyrvY5g,Health Score
Mi Lindo Michoacan,zOog0WZuvNCIurbwyrvY5g,Accepts Credit Cards
Fajita Pete's - MoPac,MSD7RsqlimUFTlc0uq2QNg,Health Score
Fajita Pete's - MoPac,MSD7RsqlimUFTlc0uq2QNg,Offers Delivery
Fajita Pete's - MoPac,MSD7RsqlimUFTlc0uq2QNg,Offers Takeout
Fajita Pete's - MoPac,MSD7RsqlimUFTlc0uq2QNg,Staff wears masks
La Sirena,Y3s7fgu3B9UhyDKMktIS_g,Offers Takeout
La Sirena,Y3s7fgu3B9UhyDKMktIS_g,Accepts Credit Cards
El Pollo Rico,q36naMyIpP0BPuafP5NyUw,Health Score
El Pollo Rico,q36naMyIpP0BPuafP5NyUw,Offers Delivery
El Pollo Rico,q36naMyIpP0BPuafP5NyUw,Offers Takeout
Mariscos Los Jarochos,0hGtX5H16-GiKGRDw0jhow,Health Score
Mariscos Los Jarochos,0hGtX5H16-GiKGRDw0jhow,Offers Delivery
Mariscos Los Jarochos,0hGtX5H16-GiKGRDw0jhow,Offers Takeout
Tacos Juanita,YJoupkRy1EjpRy1BwzvXhg,Offers Delivery
Tacos Juanita,YJoupkRy1EjpRy1BwzvXhg,Offers Takeout
Tacos Juanita,YJoupkRy1EjpRy1BwzvXhg,Many Vegetarian Options
Tacos Juanita,YJoupkRy1EjpRy1BwzvXhg,Accepts Credit Cards
Ram Indimex foods,aEONpDLGav3O4NTsgmHZMA,Offers Delivery
Ram Indimex foods,aEONpDLGav3O4NTsgmHZMA,Offers Takeout
Ram Indimex foods,aEONpDLGav3O4NTsgmHZMA,All staff fully vaccinated
Taqueria Don-Emilio,0rtvEt_w1j-04-TC54mPYA,Offers Takeout
Taqueria Don-Emilio,0rtvEt_w1j-04-TC54mPYA,Accepts Credit Cards
Mi Cabana,DHcmcPq5oUxAyGjDyEHw7Q,Offers Takeout
Mi Cabana,DHcmcPq5oUxAyGjDyEHw7Q,Accepts Credit Cards
Buddy's Mexican Grill,StKc6y0WHx1Z1cyH8CwbVA,Health Score
Buddy's Mexican Grill,StKc6y0WHx1Z1cyH8CwbVA,Offers Takeout
Buddy's Mexican Grill,StKc6y0WHx1Z1cyH8CwbVA,Many Vegetarian Options
Crazy Fruits Riverside,rlsrHlSkJN1iuVxnQ3-h8g,Health Score
Crazy Fruits Riverside,rlsrHlSkJN1iuVxnQ3-h8g,Offers Delivery
Crazy Fruits Riverside,rlsrHlSkJN1iuVxnQ3-h8g,Offers Takeout
Taco Cabana,nEZm_RNK_VZrpgZKLuCRPw,Health Score
Taco Cabana,nEZm_RNK_VZrpgZKLuCRPw,Offers Delivery
Taco Cabana,nEZm_RNK_VZrpgZKLuCRPw,Offers Takeout
Quinta Caporales Meat Market,XYal0iFYJvwXfOB_AZjqwA,Health Score
Quinta Caporales Meat Market,XYal0iFYJvwXfOB_AZjqwA,Offers Delivery
Quinta Caporales Meat Market,XYal0iFYJvwXfOB_AZjqwA,Staff wears masks
Taquerias Arandinas,PpNPv143QZSc6bkTvECMgA,Health Score
Taquerias Arandinas,PpNPv143QZSc6bkTvECMgA,Offers Delivery
Taquerias Arandinas,PpNPv143QZSc6bkTvECMgA,Offers Takeout
Taco Cabana,9vUNpvDIw83pjHO0Kr7XPg,Health Score
Taco Cabana,9vUNpvDIw83pjHO0Kr7XPg,Offers Delivery
Taco Cabana,9vUNpvDIw83pjHO0Kr7XPg,Offers Takeout
El Huarache 2 Food Truck,RSHigILpL2Posvof3RF9pg,Offers Takeout
El Huarache 2 Food Truck,RSHigILpL2Posvof3RF9pg,Offers Catering
Mario's Seafood,Q-7wWqPR6794bfZUepsg1A,Health Score
Mario's Seafood,Q-7wWqPR6794bfZUepsg1A,Offers Takeout
Taco Cabana,I8rcWLpL0lnYdn-W9lypgg,Health Score
Taco Cabana,I8rcWLpL0lnYdn-W9lypgg,Offers Delivery
Taco Cabana,I8rcWLpL0lnYdn-W9lypgg,Offers Takeout
Tacos Garcilita,OdQxJxTNTFDP8HfqapS4sA,Offers Takeout
Tacos Garcilita,OdQxJxTNTFDP8HfqapS4sA,Accepts Credit Cards
Tortilleria El Taquito Marisquero,tqHZ-qFUH34Juvw_IQqWvA,Health Score
Tortilleria El Taquito Marisquero,tqHZ-qFUH34Juvw_IQqWvA,Offers Delivery
Tortilleria El Taquito Marisquero,tqHZ-qFUH34Juvw_IQqWvA,Offers Takeout
Tortilleria El Taquito Marisquero,tqHZ-qFUH34Juvw_IQqWvA,Masks required
El Tacorrido,0NVmh-TTQ6mce73Wh5Z2ig,Offers Takeout
El Tacorrido,0NVmh-TTQ6mce73Wh5Z2ig,Accepts Credit Cards
La Hawaiina,v0lAQJhQvgegrIGVGEk5Fg,Offers Delivery
La Hawaiina,v0lAQJhQvgegrIGVGEk5Fg,Offers Takeout
El Pollo Rico,UG629uzdUeoeD_uyb8w-tg,Health Score
El Pollo Rico,UG629uzdUeoeD_uyb8w-tg,Offers Delivery
El Pollo Rico,UG629uzdUeoeD_uyb8w-tg,Offers Takeout
El Taquito Aviles,w6glLilpWkesWJMxjYeF5w,Offers Takeout
El Taquito Aviles,w6glLilpWkesWJMxjYeF5w,Outdoor Seating
Taco Bell,12in6DGZIwm6kytjmBRafQ,Health Score
Taco Bell,12in6DGZIwm6kytjmBRafQ,Offers Delivery
Taco Bell,12in6DGZIwm6kytjmBRafQ,Offers Takeout
Tacos Michoacan,sTppFMipiI0jjarjEctT5w,Offers Takeout
Tacos Michoacan,sTppFMipiI0jjarjEctT5w,Accepts Credit Cards
Taco Cabana,_XeYdTZNWTPD7fqKNuR70w,Health Score
Taco Cabana,_XeYdTZNWTPD7fqKNuR70w,Offers Delivery
Taco Cabana,_XeYdTZNWTPD7fqKNuR70w,Offers Takeout
Taco Bell,Fx0slnWHNR3IniLJSacxyA,Health Score
Taco Bell,Fx0slnWHNR3IniLJSacxyA,Offers Delivery
Taco Bell,Fx0slnWHNR3IniLJSacxyA,Offers Takeout
Pollo Caliente,OFOAj2KHkd0Icz_C9cWJkA,Accepts Credit Cards
Pollo Caliente,OFOAj2KHkd0Icz_C9cWJkA,Classy
Taco Bell,6Q9JQPI_-HkJgp8oQlp97g,Health Score
Taco Bell,6Q9JQPI_-HkJgp8oQlp97g,Offers Delivery
Taco Bell,6Q9JQPI_-HkJgp8oQlp97g,Offers Takeout
La Catedral Del Marisco #2,3jiQKBE8N2qkoOtv1wiScg,Health Score
La Catedral Del Marisco #2,3jiQKBE8N2qkoOtv1wiScg,Takes Reservations
La Catedral Del Marisco #2,3jiQKBE8N2qkoOtv1wiScg,Offers Takeout
Taco Bell,_su2RkbR-Z8Ppvho4DJbtw,Health Score
Taco Bell,_su2RkbR-Z8Ppvho4DJbtw,Offers Delivery
Taco Bell,_su2RkbR-Z8Ppvho4DJbtw,Offers Takeout
Mariscos Tampico Bar & Grill,oPo6IO6AfVs9GfwHSHD5tQ,Health Score
Mariscos Tampico Bar & Grill,oPo6IO6AfVs9GfwHSHD5tQ,Offers Delivery
Mariscos Tampico Bar & Grill,oPo6IO6AfVs9GfwHSHD5tQ,Offers Takeout
Taco Cabana,cqUji3e_PL1aRxjtC0MaXw,Health Score
Taco Cabana,cqUji3e_PL1aRxjtC0MaXw,Offers Delivery
Taco Cabana,cqUji3e_PL1aRxjtC0MaXw,Offers Takeout
La Caprichoza,x2sMsoBCo1rOfI1S9nRUkw,Private Lot Parking
La Traila,IrKhMGiAI68aS0mba3rZVg,Classy
Taco Bell,BAJnBN9qkz3QkG16P0uPGA,Health Score
Taco Bell,BAJnBN9qkz3QkG16P0uPGA,Offers Delivery
Taco Bell,BAJnBN9qkz3QkG16P0uPGA,Offers Takeout
Los Potrillos,2yq89tFeGIi9ifO5UPKpLA,Health Score
Los Potrillos,2yq89tFeGIi9ifO5UPKpLA,Offers Delivery
Los Potrillos,2yq89tFeGIi9ifO5UPKpLA,Offers Takeout
Palomino's Food Truck,T4fndbOkrTClOKC4ruG8yw,Outdoor Seating
Palomino's Food Truck,T4fndbOkrTClOKC4ruG8yw,Offers Catering
Palomino's Food Truck,T4fndbOkrTClOKC4ruG8yw,Latinx-owned
Big Boss Foods,q5KABJuVSotoY5XZc8FCIA,Offers Delivery
Big Boss Foods,q5KABJuVSotoY5XZc8FCIA,Offers Takeout
Big Boss Foods,q5KABJuVSotoY5XZc8FCIA,Accepts Credit Cards
Taqueria Jefes,mmMslokb-1FIPEdvH2IKXg,Offers Takeout
Taqueria Jefes,mmMslokb-1FIPEdvH2IKXg,Many Vegetarian Options
Taco Bell,SZJ7E26RnwI4bbCj48riow,Health Score
Taco Bell,SZJ7E26RnwI4bbCj48riow,Offers Delivery
Taco Bell,SZJ7E26RnwI4bbCj48riow,Offers Takeout
Las Palapas,GxocPmJQNw5A3yUvIyTnwg,Casual
Las Palapas,GxocPmJQNw5A3yUvIyTnwg,Full Bar
Taquizas Mariana,OUe8zhq-BNWzZF8181QIyg,Classy
Chicanas Tacos,4Pmqq9YVbE-k0tC8caZ_JQ,Offers Takeout
La Traila #6,fJ2fcDhx8f_UIcI7ttubOg,Private Lot Parking
Quick Fix Cuisine,Laqw7n828MgjBdOoly5TpQ,Offers Takeout
Quick Fix Cuisine,Laqw7n828MgjBdOoly5TpQ,Vegan Options
Kins Dining,x09efcVl5WCcrChXpHKSJQ,Masks required
Trill foods,zmKZBNZmnHY7kv5CRHxENQ,Outdoor Seating
Brendas All Natural,QjyayEDmjg96su-eIflgLw,Offers Takeout
Arturos taco truck,5l7rIoWdv_MrSDiomue1vA,Offers Delivery
Arturos taco truck,5l7rIoWdv_MrSDiomue1vA,Offers Takeout
Arturos taco truck,5l7rIoWdv_MrSDiomue1vA,All staff fully vaccinated
Taqueria Su Destino,7U6taCZqDyz-4kcpKt-OAg,Takes Reservations
Taqueria Su Destino,7U6taCZqDyz-4kcpKt-OAg,Offers Takeout
Taqueria Su Destino,7U6taCZqDyz-4kcpKt-OAg,Accepts Credit Cards
Eighteenth Over Austin,6wk-k-YJnU3rUM6JZrJsag,Offers Takeout
Eighteenth Over Austin,6wk-k-YJnU3rUM6JZrJsag,Accepts Credit Cards
Taqueria La Paloma,YaKIeriDjPzbK2vtb4DTww,Many Vegetarian Options
Jack in the Box,N31Vex7z_gckdhAsq0uPxA,Health Score
Jack in the Box,N31Vex7z_gckdhAsq0uPxA,Offers Delivery
Margie'z Place,NeSEkEcV_r6KKITuk-xnyQ,"Street Parking, Private Lot Parking"
Blue Gecko,iUa22ucRaX4OlDImWMV4NQ,Offers Delivery
Blue Gecko,iUa22ucRaX4OlDImWMV4NQ,Offers Takeout
Blue Gecko,iUa22ucRaX4OlDImWMV4NQ,Staff wears masks
Chipotle Mexican Grill,W9BaT5O-cDSMZGmmVjJD2A,Health Score
Chipotle Mexican Grill,W9BaT5O-cDSMZGmmVjJD2A,Offers Delivery
Chipotle Mexican Grill,W9BaT5O-cDSMZGmmVjJD2A,Offers Takeout
Chipotle Mexican Grill,W9BaT5O-cDSMZGmmVjJD2A,Street Parking
Jack in the Box,e8iaAO6ukGxUxhbzHS2LQg,Health Score
Jack in the Box,e8iaAO6ukGxUxhbzHS2LQg,Offers Delivery
Taco Bell,7YHhHlvMCc9WAAEHCtV-pw,Health Score
Taco Bell,7YHhHlvMCc9WAAEHCtV-pw,Offers Delivery
Taco Bell,7YHhHlvMCc9WAAEHCtV-pw,Offers Takeout
Three B's Tacos,vJehBCfKb4T9w71ytLH_Ug,Offers Delivery
Three B's Tacos,vJehBCfKb4T9w71ytLH_Ug,Offers Takeout
Three B's Tacos,vJehBCfKb4T9w71ytLH_Ug,Accepts Credit Cards
Three B's Tacos,vJehBCfKb4T9w71ytLH_Ug,Outdoor Seating
Taco Bell,fjqeObbXi1kd_40E62WHCQ,Health Score
Taco Bell,fjqeObbXi1kd_40E62WHCQ,Offers Delivery
Taco Bell,fjqeObbXi1kd_40E62WHCQ,Offers Takeout
El Michoacano Mexican Restaurant,#NAME?,Health Score
El Michoacano Mexican Restaurant,#NAME?,Offers Takeout
La Cathedral Del Marisco,lCPL4WpRSw49k8R5Y5USKA,Health Score
La Cathedral Del Marisco,lCPL4WpRSw49k8R5Y5USKA,Offers Takeout
La Hacienda Market,6xAmUN9ls82hIaTA4QefgA,Health Score
La Hacienda Market,6xAmUN9ls82hIaTA4QefgA,Accepts Credit Cards
De La O Kitchen,A2FbL9YMYozb1Yj4XDG3VA,Offers Takeout
De La O Kitchen,A2FbL9YMYozb1Yj4XDG3VA,Staff wears masks
De La O Kitchen,A2FbL9YMYozb1Yj4XDG3VA,Outdoor Seating
De La O Kitchen,A2FbL9YMYozb1Yj4XDG3VA,Offers Catering
Mexico Lindo and Delicious,FYk738FSbKAoTb9ZOmylaQ,Offers Takeout
Mexico Lindo and Delicious,FYk738FSbKAoTb9ZOmylaQ,Accepts Credit Cards
I Love Taco's,V3gIV5HNgL591JGUA6tAOw,Classy
I Love Taco's,V3gIV5HNgL591JGUA6tAOw,TV
Jack in the Box,QaX19G96mxHRRj3aYpt3vA,Health Score
Jack in the Box,QaX19G96mxHRRj3aYpt3vA,Offers Delivery
Taqueria La Tapatia,Td05plgOyVb-cg8dya1WDg,Offers Takeout
Taqueria La Tapatia,Td05plgOyVb-cg8dya1WDg,Accepts Credit Cards
Jaliscienses Mexican Restaurant,pvB2Lx_mTGzFjK0ND3SEcw,Health Score
